ID,Richness,year
55_489920,9,2008
55_489920,10,2009
55_489921,15,2004
55_489921,11,2005
55_489921,13,2006
55_489921,10,2007
55_489921,9,2008
55_489921,8,2009
55_489921,8,2011
55_489921,12,2014
55_489922,9,2004
55_489922,7,2005
55_489922,8,2006
55_489922,8,2009
56_489923,7,2004
56_489923,3,2005
56_489923,10,2006
56_489923,13,2007
56_489923,6,2008
56_489923,3,2009
56_489924,6,2004
56_489924,10,2005
56_489924,8,2006
56_489924,9,2007
56_489924,7,2008
56_489924,6,2009
56_489925,8,2006
56_489925,9,2007
56_489925,10,2008
56_489925,8,2009
56_489926,8,2006
56_489926,17,2007
56_489926,6,2008
56_489926,8,2009
56_489927,7,2004
56_489927,13,2005
56_489927,12,2006
56_489927,13,2007
56_489927,11,2008
56_489927,9,2009
56_489928,9,2006
56_489928,15,2007
56_489928,12,2008
56_489928,8,2009
56_489928,7,2012
56_489928,14,2014
56_489929,9,2004
56_489929,12,2006
56_489929,11,2007
56_489929,11,2008
56_489929,7,2009
56_489929,9,2012
56_489929,13,2014
56_489930,10,2006
56_489930,10,2007
56_489930,6,2008
56_489930,8,2009
56_489931,8,2006
56_489931,6,2007
56_489931,8,2008
56_489931,7,2009
56_489932,8,2006
56_489932,10,2007
56_489932,10,2008
56_489932,9,2009
56_489933,7,2006
56_489933,8,2007
56_489933,8,2008
56_489933,6,2009
56_489933,5,2012
56_489933,12,2014
56_489934,10,2007
56_489934,7,2008
56_489934,7,2009
56_489934,8,2012
56_489934,13,2014
56_489935,9,2006
56_489935,12,2007
56_489935,10,2008
56_489935,8,2009
56_489935,6,2012
56_489935,15,2014
56_489936,12,2006
56_489936,9,2007
56_489936,8,2008
56_489936,4,2012
56_489936,14,2014
56_489937,12,2006
56_489937,14,2007
56_489937,13,2008
56_489937,7,2009
56_489937,5,2012
56_489937,13,2014
56_489938,12,2006
56_489938,14,2007
56_489938,7,2008
56_489938,6,2009
56_489938,5,2012
56_489938,11,2014
56_489939,8,2006
56_489939,13,2007
56_489939,8,2008
56_489939,5,2009
56_489939,5,2012
56_489939,9,2014
56_489940,9,2005
56_489940,8,2006
56_489940,13,2007
56_489940,9,2008
56_489940,7,2009
56_489940,6,2012
56_489940,13,2014
56_489941,6,2004
56_489941,9,2006
56_489941,10,2007
56_489941,8,2008
56_489941,7,2009
56_489942,5,2004
56_489942,8,2005
56_489942,13,2006
56_489942,11,2007
56_489942,12,2008
56_489942,8,2009
57_489943,5,2004
57_489943,5,2005
57_489943,7,2006
57_489943,6,2007
57_489943,4,2008
57_489943,4,2009
57_489943,6,2011
57_489943,5,2014
57_489944,5,2004
57_489944,4,2005
57_489944,11,2006
57_489944,4,2007
57_489944,10,2008
57_489944,5,2009
57_489945,3,2005
57_489945,12,2006
57_489945,9,2007
57_489945,9,2008
57_489945,9,2009
57_489946,12,2004
57_489946,7,2005
57_489946,16,2006
57_489946,11,2007
57_489946,11,2008
57_489946,16,2009
57_489947,11,2004
57_489947,6,2005
57_489947,11,2006
57_489947,9,2007
57_489947,6,2008
57_489947,8,2009
57_489947,12,2011
57_489947,15,2014
57_489948,15,2004
57_489948,14,2005
57_489948,26,2006
57_489948,15,2007
57_489948,10,2008
57_489948,12,2009
57_489949,6,2004
57_489949,5,2005
57_489949,6,2006
57_489949,5,2007
57_489949,1,2008
57_489949,6,2009
57_489950,6,2004
57_489950,5,2005
57_489950,4,2006
57_489950,3,2007
57_489950,4,2008
57_489950,3,2009
57_489950,5,2011
57_489950,3,2014
57_489951,8,2004
57_489951,6,2005
57_489951,5,2006
57_489951,6,2007
57_489951,4,2008
57_489951,3,2009
57_489951,7,2011
57_489951,4,2014
57_489952,6,2004
57_489952,11,2005
57_489952,10,2006
57_489952,6,2007
57_489952,4,2008
57_489952,3,2009
57_489953,6,2004
57_489953,3,2006
57_489953,5,2007
57_489953,7,2008
57_489953,7,2009
57_489954,7,2004
57_489954,13,2005
57_489954,8,2006
57_489954,5,2007
57_489954,6,2008
57_489954,10,2009
57_489955,4,2004
57_489955,6,2005
57_489955,3,2006
57_489955,5,2007
57_489955,5,2008
57_489955,9,2009
57_489955,4,2011
57_489955,5,2014
57_489956,9,2004
57_489956,9,2005
57_489956,6,2006
57_489956,6,2007
57_489956,4,2008
57_489956,8,2009
57_489957,8,2004
57_489957,12,2005
57_489957,17,2006
57_489957,11,2007
57_489957,16,2008
57_489957,12,2009
57_489958,3,2004
57_489958,5,2005
57_489958,10,2006
57_489958,5,2007
57_489958,10,2008
57_489958,4,2009
57_489958,11,2011
57_489958,9,2014
57_489959,6,2004
57_489959,6,2005
57_489959,13,2006
57_489959,5,2007
57_489959,7,2008
57_489959,9,2009
57_489960,3,2004
57_489960,35,2005
57_489960,22,2006
57_489960,20,2007
57_489960,22,2008
57_489960,25,2009
57_489961,13,2004
57_489961,25,2005
57_489961,21,2006
57_489961,14,2007
57_489961,23,2008
57_489961,33,2009
57_489962,21,2004
57_489962,21,2005
57_489962,23,2006
57_489962,11,2007
57_489962,24,2008
57_489962,19,2009
57_489963,10,2004
57_489963,5,2006
57_489963,6,2008
57_489963,6,2009
57_489964,11,2005
57_489964,11,2006
57_489964,8,2008
57_489964,9,2009
57_489965,5,2004
57_489965,5,2005
57_489965,4,2006
57_489965,7,2007
57_489965,3,2008
57_489965,1,2009
57_489966,3,2004
57_489966,2,2005
57_489966,4,2006
57_489966,3,2007
57_489966,2,2008
57_489966,1,2009
57_489967,0,2004
57_489967,3,2005
57_489967,3,2006
57_489967,3,2007
57_489967,2,2008
57_489967,2,2009
57_489968,4,2005
57_489968,4,2006
57_489968,4,2007
57_489968,5,2008
57_489968,5,2009
57_489969,4,2004
57_489969,4,2005
57_489969,5,2006
57_489969,5,2007
57_489969,2,2008
57_489969,3,2009
57_489969,4,2011
57_489969,2,2014
57_489970,3,2005
57_489970,5,2006
57_489970,4,2007
57_489970,2,2008
57_489970,3,2009
57_489971,1,2004
57_489971,5,2005
57_489971,4,2006
57_489971,3,2007
57_489971,4,2008
57_489971,3,2009
57_489971,7,2011
57_489971,4,2014
57_489972,7,2005
57_489972,6,2006
57_489972,2,2007
57_489972,5,2008
57_489972,6,2011
57_489972,4,2014
57_489973,2,2005
57_489973,3,2006
57_489973,0,2007
57_489973,5,2008
57_489973,2,2009
57_489974,3,2004
57_489974,2,2005
57_489974,4,2006
57_489974,2,2007
57_489974,3,2008
57_489974,4,2009
57_489975,4,2005
57_489975,4,2006
57_489975,5,2007
57_489975,4,2008
57_489975,3,2009
57_489976,2,2004
57_489976,7,2005
57_489976,5,2006
57_489976,4,2007
57_489976,2,2008
57_489976,2,2009
57_489977,16,2004
57_489977,23,2005
57_489977,24,2006
57_489977,21,2007
57_489977,20,2008
57_489977,29,2009
57_489978,20,2004
57_489978,30,2005
57_489978,24,2006
57_489978,31,2007
57_489978,23,2008
57_489978,34,2009
57_489979,20,2004
57_489979,23,2005
57_489979,28,2006
57_489979,14,2007
57_489979,25,2008
57_489979,28,2009
57_489980,10,2004
57_489980,26,2005
57_489980,20,2006
57_489980,18,2007
57_489980,24,2008
57_489980,19,2009
57_489981,5,2004
57_489981,25,2005
57_489981,29,2006
57_489981,20,2007
57_489981,18,2008
57_489981,28,2009
57_489981,25,2011
57_489981,26,2014
57_489982,3,2004
57_489982,7,2005
57_489982,5,2006
57_489982,2,2007
57_489982,4,2008
57_489982,6,2009
58_489983,19,2004
58_489983,15,2005
58_489983,14,2006
58_489983,14,2007
58_489983,9,2008
58_489983,12,2009
58_489983,21,2011
58_489983,15,2014
58_489984,17,2004
58_489984,20,2005
58_489984,7,2006
58_489984,13,2008
58_489984,11,2009
58_489985,19,2004
58_489985,14,2005
58_489985,13,2006
58_489985,14,2007
58_489985,10,2008
58_489985,15,2009
58_489986,17,2004
58_489986,16,2005
58_489986,12,2006
58_489986,4,2008
58_489986,6,2009
58_489987,18,2004
58_489987,20,2005
58_489987,14,2006
58_489987,15,2007
58_489987,14,2008
58_489987,16,2009
58_489988,23,2004
58_489988,26,2005
58_489988,20,2006
58_489988,20,2007
58_489988,20,2008
58_489988,22,2009
58_489989,8,2004
58_489989,10,2005
58_489989,6,2006
58_489989,5,2007
58_489989,9,2008
58_489989,14,2009
58_489990,38,2004
58_489990,28,2005
58_489990,30,2006
58_489990,31,2007
58_489990,27,2008
58_489990,33,2009
58_489991,10,2004
58_489991,7,2005
58_489991,3,2006
58_489991,27,2007
58_489991,6,2008
58_489991,4,2009
58_489992,34,2004
58_489992,27,2005
58_489992,36,2006
58_489992,27,2008
58_489993,34,2004
58_489993,37,2005
58_489993,27,2006
58_489993,25,2007
58_489993,32,2008
58_489993,31,2009
58_489994,7,2004
58_489994,7,2005
58_489994,2,2006
58_489994,7,2007
58_489994,4,2008
58_489994,6,2009
58_489995,7,2004
58_489995,3,2005
58_489995,6,2006
58_489995,7,2007
58_489995,7,2008
58_489995,8,2009
58_489996,21,2004
58_489996,28,2005
58_489996,24,2006
58_489996,12,2007
58_489996,19,2008
58_489996,24,2009
58_489997,42,2004
58_489997,37,2005
58_489997,27,2006
58_489997,24,2007
58_489997,32,2008
58_489997,31,2009
58_489997,27,2011
58_489997,22,2014
58_489998,23,2004
58_489998,24,2005
58_489998,20,2006
58_489998,18,2007
58_489998,20,2008
58_489998,24,2009
58_489998,19,2011
58_489998,15,2014
58_489999,6,2004
58_489999,3,2005
58_489999,6,2006
58_489999,3,2007
58_489999,3,2008
58_489999,3,2009
58_490000,17,2004
58_490000,17,2006
58_490000,12,2007
58_490000,7,2008
58_490000,12,2009
58_490001,16,2004
58_490001,15,2005
58_490001,14,2006
58_490001,15,2007
58_490001,9,2008
58_490001,14,2009
58_490002,3,2004
58_490002,2,2005
58_490002,3,2006
58_490002,2,2007
58_490002,3,2008
58_490002,1,2009
58_490003,11,2004
58_490003,12,2005
58_490003,9,2006
58_490003,11,2007
58_490003,11,2008
58_490003,9,2009
58_490004,1,2004
58_490004,1,2005
58_490004,5,2006
58_490004,2,2007
58_490004,2,2008
58_490004,1,2009
58_490005,8,2004
58_490005,9,2005
58_490005,6,2006
58_490005,6,2007
58_490005,8,2008
58_490005,9,2009
58_490006,15,2004
58_490006,12,2005
58_490006,10,2006
58_490006,12,2007
58_490006,12,2008
58_490006,10,2009
58_490007,12,2004
58_490007,17,2005
58_490007,2,2006
58_490007,6,2007
58_490007,6,2008
58_490007,3,2009
58_490008,10,2004
58_490008,10,2005
58_490008,12,2006
58_490008,11,2007
58_490008,7,2008
58_490008,9,2009
58_490008,10,2011
58_490008,10,2014
58_490009,12,2005
58_490009,13,2006
58_490009,9,2007
58_490009,11,2008
58_490009,12,2009
58_490009,14,2011
58_490009,12,2014
58_490010,14,2004
58_490010,17,2005
58_490010,8,2006
58_490010,12,2007
58_490010,12,2008
58_490010,14,2009
58_490011,12,2004
58_490011,15,2005
58_490011,9,2006
58_490011,13,2007
58_490011,14,2008
58_490011,13,2009
58_490012,33,2004
58_490012,28,2005
58_490012,30,2006
58_490012,26,2007
58_490012,29,2008
58_490012,29,2009
58_490013,19,2004
58_490013,20,2005
58_490013,16,2006
58_490013,11,2007
58_490013,15,2008
58_490013,18,2009
58_490014,12,2004
58_490014,8,2005
58_490014,7,2006
58_490014,10,2007
58_490014,8,2008
58_490014,8,2009
58_490015,25,2004
58_490015,23,2005
58_490015,20,2006
58_490015,17,2007
58_490015,25,2008
58_490015,22,2009
58_490015,15,2011
58_490015,18,2014
58_490016,22,2004
58_490016,20,2005
58_490016,17,2006
58_490016,11,2007
58_490016,17,2008
58_490016,17,2009
58_490017,19,2004
58_490017,16,2005
58_490017,16,2006
58_490017,11,2007
58_490017,17,2008
58_490017,11,2009
58_490017,11,2011
58_490017,15,2014
58_490018,40,2004
58_490018,39,2005
58_490018,31,2006
58_490018,27,2007
58_490018,33,2008
58_490018,32,2009
58_490018,32,2011
58_490018,34,2014
58_490019,40,2004
58_490019,27,2005
58_490019,41,2006
58_490019,32,2007
58_490019,31,2008
58_490019,39,2009
58_490019,29,2011
58_490019,26,2014
58_490020,16,2004
58_490020,17,2005
58_490020,10,2006
58_490020,9,2007
58_490020,6,2008
58_490020,7,2009
58_490020,9,2011
58_490020,11,2014
58_490021,14,2004
58_490021,11,2005
58_490021,9,2006
58_490021,8,2007
58_490021,8,2008
58_490021,9,2009
58_490022,41,2004
58_490022,43,2005
58_490022,41,2006
58_490022,36,2007
58_490022,31,2008
58_490022,43,2009
58_576880,27,2007
58_576880,38,2009
58_802049,17,2014
58_802050,18,2014
59_490023,7,2004
59_490023,9,2006
59_490023,7,2007
59_490023,7,2008
59_490023,9,2009
59_490023,9,2011
59_490023,9,2014
59_490024,8,2005
59_490024,9,2007
59_490024,8,2008
59_490025,3,2005
59_490025,2,2006
59_490025,4,2007
59_490025,5,2008
59_490025,3,2009
59_490026,5,2004
59_490026,8,2006
59_490026,8,2007
59_490026,11,2008
59_490026,8,2009
59_490027,7,2004
59_490027,8,2006
59_490027,8,2007
59_490027,9,2008
59_490027,8,2009
59_490028,6,2004
59_490028,6,2006
59_490028,8,2007
59_490028,9,2008
59_490028,5,2009
59_490028,7,2011
59_490028,8,2014
59_490029,8,2005
59_490029,7,2007
59_490029,8,2008
59_490030,5,2004
59_490030,9,2006
59_490030,9,2007
59_490030,10,2008
59_490030,7,2009
59_490031,7,2004
59_490031,7,2006
59_490031,9,2007
59_490031,10,2008
59_490031,8,2009
59_490032,7,2004
59_490032,8,2006
59_490032,9,2007
59_490032,9,2008
59_490032,8,2009
59_490033,6,2004
59_490033,9,2006
59_490033,9,2007
59_490033,10,2008
59_490033,9,2009
59_490034,5,2004
59_490034,5,2006
59_490034,7,2007
59_490034,8,2008
59_490034,4,2009
59_490035,8,2006
59_490035,8,2007
59_490035,9,2008
59_490035,8,2009
59_490036,5,2004
59_490036,7,2006
59_490036,8,2007
59_490036,9,2008
59_490038,7,2004
59_490038,8,2006
59_490038,8,2007
59_490038,7,2008
59_490038,8,2009
59_490038,8,2011
59_490038,8,2014
59_490040,8,2005
59_490040,8,2006
59_490040,8,2007
59_490040,10,2008
59_490041,8,2005
59_490041,9,2006
59_490041,9,2007
59_490041,10,2008
59_490041,8,2009
59_490042,7,2004
59_490042,7,2006
59_490042,8,2007
59_490042,9,2008
59_490042,6,2009
59_490043,8,2005
59_490043,8,2006
59_490043,9,2007
59_490043,8,2008
59_490043,9,2009
59_490043,9,2011
59_490043,9,2014
59_490044,6,2004
59_490044,7,2006
59_490044,8,2007
59_490044,9,2008
59_490044,7,2009
59_490044,8,2011
59_490044,9,2014
59_490045,5,2004
59_490046,7,2006
59_490046,8,2007
59_490046,9,2008
59_490046,8,2009
59_490047,8,2004
59_490047,8,2006
59_490047,8,2007
59_490047,10,2008
59_490047,8,2009
59_490048,7,2004
59_490048,7,2006
59_490048,8,2007
59_490048,8,2008
59_490048,8,2009
59_490049,6,2004
59_490049,1,2006
59_490049,3,2007
59_490049,4,2008
59_490049,3,2009
59_490050,9,2005
59_490050,9,2006
59_490050,8,2007
59_490050,8,2008
59_490050,8,2009
59_490051,8,2004
59_490051,9,2006
59_490051,8,2007
59_490051,9,2008
59_490051,9,2009
59_490051,9,2011
59_490051,9,2014
59_490052,8,2004
59_490052,9,2006
59_490052,8,2007
59_490052,9,2008
59_490052,8,2009
59_490054,7,2005
59_490054,6,2006
59_490054,6,2007
59_490054,10,2008
59_490054,6,2009
59_490057,5,2005
59_490057,4,2006
59_490057,7,2007
59_490057,11,2008
59_490057,3,2009
59_490057,5,2011
59_490057,7,2014
59_490058,4,2005
59_490058,4,2006
59_490058,5,2007
59_490058,6,2008
59_490058,5,2009
59_490059,8,2005
59_490059,10,2006
59_490059,6,2007
59_490059,9,2008
59_490059,13,2009
59_490060,8,2005
59_490060,7,2006
59_490060,6,2007
59_490060,7,2008
59_490060,5,2009
59_490061,4,2005
59_490061,2,2006
59_490061,6,2007
59_490061,5,2008
59_490061,4,2009
59_490062,6,2004
59_490062,6,2006
59_490062,8,2007
59_490062,9,2008
59_490062,4,2009
59_490063,7,2004
59_490063,6,2006
59_490063,7,2007
59_490063,6,2008
59_490063,6,2009
59_490064,9,2005
59_490064,4,2006
59_490064,9,2007
59_490064,10,2008
59_490064,4,2009
59_490065,7,2005
59_490065,9,2006
59_490065,7,2007
59_490065,9,2008
59_490065,8,2009
59_490066,7,2004
59_490066,8,2006
59_490066,9,2007
59_490066,9,2008
59_490066,9,2009
59_490067,10,2005
59_490067,9,2006
59_490067,8,2007
59_490067,9,2008
59_490067,8,2009
59_490068,5,2005
59_490068,6,2006
59_490068,6,2007
59_490068,8,2008
59_490068,6,2009
59_490069,7,2004
59_490069,10,2006
59_490069,9,2007
59_490069,9,2008
59_490069,8,2009
59_490070,8,2004
59_490070,7,2006
59_490070,8,2007
59_490070,9,2008
59_490070,6,2009
59_490071,5,2004
59_490071,7,2006
59_490071,10,2007
59_490071,12,2008
59_490071,3,2009
59_490072,9,2005
59_490072,9,2006
59_490072,9,2007
59_490072,10,2008
59_490072,9,2009
59_490073,8,2004
59_490073,6,2006
59_490073,8,2007
59_490073,9,2008
59_490073,7,2009
59_490074,7,2004
59_490074,3,2006
59_490074,5,2007
59_490074,11,2008
59_490074,9,2009
59_490075,4,2004
59_490075,4,2006
59_490075,7,2007
59_490075,9,2008
59_490075,5,2009
59_490076,10,2005
59_490076,6,2006
59_490076,7,2007
59_490076,11,2008
59_490076,7,2009
59_490077,7,2004
59_490077,7,2006
59_490077,8,2007
59_490077,10,2008
59_490077,8,2009
59_490077,8,2011
59_490077,8,2014
59_490078,4,2004
59_490078,6,2006
59_490078,7,2007
59_490078,9,2008
59_490078,7,2009
59_490078,7,2011
59_490078,7,2014
59_490079,4,2004
59_490079,4,2006
59_490079,6,2007
59_490079,7,2008
59_490079,4,2009
59_490079,7,2011
59_490079,8,2014
59_490080,1,2004
59_490080,2,2006
59_490080,1,2007
59_490080,8,2008
59_490080,1,2009
59_490081,4,2005
59_490081,2,2006
59_490081,3,2007
59_490081,6,2008
59_490081,1,2009
59_490082,4,2004
59_490082,2,2006
59_490082,2,2007
59_490082,4,2008
59_490082,3,2009
59_490083,8,2005
59_490083,3,2007
59_490083,11,2008
59_490083,7,2009
59_490084,4,2004
59_490084,2,2006
59_490084,2,2007
59_490084,9,2008
59_490084,4,2009
59_490085,0,2006
59_490085,1,2007
59_490085,1,2008
59_490085,0,2009
59_490086,4,2004
59_490086,2,2006
59_490086,1,2007
59_490086,3,2008
59_490086,2,2009
59_490087,4,2004
59_490087,3,2006
59_490087,5,2007
59_490087,8,2008
59_490087,3,2009
59_490088,1,2006
59_490088,8,2008
59_490088,0,2009
60_490089,5,2004
60_490089,4,2005
60_490089,4,2006
60_490089,6,2007
60_490089,6,2008
60_490089,6,2011
60_490089,7,2014
60_490090,3,2005
60_490090,5,2006
60_490090,5,2007
60_490090,4,2008
60_490091,4,2004
60_490091,6,2005
60_490091,6,2006
60_490091,5,2007
60_490091,4,2008
60_490092,6,2005
60_490092,6,2006
60_490092,7,2007
60_490092,5,2008
60_490093,5,2004
60_490093,6,2005
60_490093,5,2006
60_490093,6,2007
60_490093,6,2008
60_490094,7,2004
60_490094,3,2006
60_490094,5,2007
60_490094,8,2008
60_490095,4,2004
60_490095,5,2005
60_490095,3,2006
60_490095,5,2007
60_490095,6,2008
60_490096,4,2005
60_490096,4,2006
60_490096,5,2007
60_490096,4,2008
60_490096,5,2011
60_490096,6,2014
60_490097,7,2004
60_490097,8,2005
60_490097,6,2006
60_490097,7,2007
60_490097,8,2008
60_490098,6,2005
60_490098,4,2006
60_490098,6,2007
60_490098,6,2008
60_490098,5,2011
60_490098,7,2014
60_490099,6,2004
60_490099,6,2005
60_490099,6,2006
60_490099,7,2007
60_490099,7,2008
60_490099,6,2011
60_490099,7,2014
60_490100,3,2005
60_490100,3,2006
60_490100,5,2007
60_490100,3,2008
60_490101,8,2004
60_490101,7,2005
60_490101,6,2006
60_490101,6,2007
60_490101,8,2008
60_490102,4,2005
60_490102,6,2006
60_490102,5,2007
60_490102,6,2008
60_490103,4,2004
60_490103,3,2005
60_490103,2,2007
60_490103,2,2008
60_490104,6,2004
60_490104,5,2006
60_490104,7,2007
60_490104,5,2008
60_490105,6,2004
60_490105,5,2005
60_490105,4,2006
60_490105,5,2007
60_490105,4,2008
60_490105,5,2011
60_490105,5,2014
60_490106,3,2005
60_490106,3,2006
60_490106,4,2007
60_490106,4,2008
60_490107,5,2004
60_490107,6,2005
60_490107,4,2006
60_490107,7,2007
60_490107,5,2008
60_490107,6,2011
60_490107,6,2014
60_490108,4,2005
60_490108,5,2006
60_490108,6,2007
60_490108,6,2008
60_490109,4,2004
60_490109,3,2005
60_490109,5,2006
60_490109,5,2007
60_490109,8,2008
60_490110,4,2005
60_490110,3,2006
60_490110,4,2007
60_490110,4,2008
60_490110,5,2011
60_490110,4,2014
60_490111,4,2004
60_490111,6,2005
60_490111,5,2006
60_490111,6,2007
60_490111,6,2008
60_490112,2,2005
60_490112,3,2006
60_490112,2,2007
60_490112,1,2008
60_490113,5,2004
60_490113,5,2005
60_490113,5,2006
60_490113,6,2007
60_490113,5,2008
60_490114,4,2005
60_490114,2,2006
60_490114,2,2007
60_490114,3,2008
60_490115,3,2004
60_490115,3,2005
60_490115,5,2006
60_490115,4,2007
60_490115,4,2008
60_490116,6,2005
60_490116,5,2006
60_490116,6,2007
60_490116,6,2008
60_490116,6,2011
60_490116,6,2014
60_490117,6,2004
60_490117,4,2005
60_490117,6,2006
60_490117,6,2007
60_490117,6,2008
60_490118,5,2005
60_490118,6,2006
60_490118,5,2007
60_490118,4,2008
60_490119,5,2004
60_490119,4,2005
60_490119,3,2006
60_490119,5,2007
60_490119,4,2008
60_490119,5,2011
60_490119,5,2014
60_490120,5,2005
60_490120,4,2006
60_490120,6,2007
60_490120,6,2008
60_490121,1,2004
60_490121,1,2005
60_490121,2,2006
60_490121,4,2007
60_490121,5,2008
60_490122,3,2004
60_490122,3,2006
60_490122,5,2007
60_490122,3,2008
60_490123,3,2004
60_490123,4,2005
60_490123,4,2006
60_490123,4,2007
60_490123,3,2008
60_490123,4,2011
60_490123,4,2014
60_490124,4,2004
60_490124,2,2006
60_490124,2,2007
60_490124,2,2008
60_490125,5,2004
60_490125,3,2005
60_490125,6,2006
60_490125,7,2007
60_490125,8,2008
60_490126,6,2004
60_490126,2,2006
60_490126,4,2007
60_490126,4,2008
60_490127,6,2004
60_490127,5,2005
60_490127,5,2006
60_490127,6,2007
60_490127,6,2008
60_490128,4,2005
60_490128,4,2006
60_490128,7,2007
60_490128,6,2008
60_490128,7,2009
61_490129,12,2004
61_490129,11,2005
61_490129,11,2006
61_490129,10,2007
61_490129,17,2008
61_490129,16,2009
61_490129,11,2010
61_490129,11,2011
61_490129,15,2014
61_490130,14,2004
61_490130,11,2005
61_490130,12,2006
61_490130,12,2007
61_490130,15,2008
61_490130,12,2009
61_490131,8,2004
61_490131,12,2005
61_490131,10,2006
61_490131,9,2007
61_490131,11,2008
61_490131,8,2009
61_490132,13,2004
61_490132,10,2005
61_490132,11,2006
61_490132,12,2007
61_490132,15,2008
61_490132,13,2009
61_490132,13,2010
61_490132,12,2011
61_490132,16,2014
61_490133,6,2004
61_490133,6,2005
61_490133,5,2006
61_490133,8,2007
61_490133,11,2008
61_490133,5,2009
61_490134,11,2004
61_490134,9,2005
61_490134,9,2006
61_490134,11,2007
61_490134,14,2008
61_490134,10,2009
61_490135,14,2004
61_490135,12,2005
61_490135,12,2006
61_490135,15,2007
61_490135,13,2008
61_490135,13,2009
61_490135,12,2010
61_490135,12,2011
